Id,SalePrice
2195,109663.8846
2196,103409.6501
2197,122659.8827
2198,164232.0554
2199,183874.1901
2200,135888.2814
2201,138369.1208
2202,241338.7109
2203,138511.0138
2204,190402.9994
2205,106491.3514
2206,140797.7097
2207,203941.0657
2208,241447.3428
2209,220588.056
2210,121592.6878
2211,116326.9003
2212,111910.3488
2213,112484.6592
2214,126536.8605
2215,107224.9031
2216,149398.1878
2217,98650.691
2218,46453.77074
2219,59146.41395
2220,66286.23602
2221,333348.6222
2222,255068.8772
2223,273340.4465
2224,218011.3982
2225,117886.8557
2226,175910.3655
2227,191981.8729
2228,256154.8916
2229,250920.6999
2230,163918.3727
2231,215611.7277
2232,193342.8595
2233,163993.6082
2234,247959.2875
2235,215340.5811
2236,285071.9921
2237,353609.9856
2238,195314.8419
2239,113081.5518
2240,167232.204
2241,171070.0692
2242,123044.6148
2243,121867.4252
2244,98781.29394
2245,111524.0254
2246,149413.7896
2247,107524.5574
2248,124999.6877
2249,123012.6581
2250,131764.4842
2251,88875.90492
2252,173327.2631
2253,162073.67
2254,187076.84
2255,198749.9786
2256,188166.048
2257,208215.8283
2258,170060.6296
2259,177931.2708
2260,165064.988
2261,176528.3375
2262,218291.0412
2263,351332.1369
2264,448611.0947
2265,177666.8864
2266,287475.8679
2267,383258.7966
2268,395781.0566
2269,149359.3854
2270,182528.9594
2271,220867.4326
2272,192772.55
2273,167124.9936
2274,179663.9528
2275,194164.4277
2276,187145.8187
2277,189733.8895
2278,149384.1328
2279,148694.4759
2280,119362.4586
2281,174464.6351
2282,194208.6957
2283,102459.7881
2284,112082.6175
2285,141043.5009
2286,123572.2882
2287,359024.2502
2288,277464.1784
2289,408092.218
2290,468922.8119
2291,327321.2807
2292,438885.2374
2293,481161.6651
2294,435811.9939
2295,452610.9724
2296,256164.9511
2297,307283.9206
2298,325697.8078
2299,395412.6633
2300,343762.9727
2301,282325.4361
2302,241558.8288
2303,247407.4496
2304,247036.97
2305,190986.575
2306,190562.2344
2307,194056.1563
2308,207499.3497
2309,275057.1443
2310,231176.7616
2311,197034.6124
2312,170278.2162
2313,178939.4547
2314,174406.7239
2315,177134.4149
2316,188586.6473
2317,180848.5282
2318,175803.0538
2319,173147.8201
2320,200156.565
2321,239827.5656
2322,160878.7624
2323,175611.4246
2324,168157.3044
2325,210185.9872
2326,164271.0796
2327,220960.8726
2328,230215.1837
2329,181489.8668
2330,182338.5053
2331,356361.4561
2332,401694.8912
2333,324271.4553
2334,246608.693
2335,255394.2996
2336,329254.4543
2337,226415.1592
2338,274306.922
2339,219429.266
2340,429828.0623
2341,201779.5838
2342,234503.6384
2343,221735.7993
2344,242650.1583
2345,241318.1798
2346,220680.572
2347,204643.0666
2348,238576.2351
2349,181405.1548
2350,279109.0464
2351,250522.618
2352,239822.8074
2353,244160.3343
2354,138316.6645
2355,139563.8991
2356,153669.2321
2357,194771.543
2358,196806.5014
2359,124562.8325
2360,114022.8834
2361,139459.1976
2362,271308.5601
2363,139701.6818
2364,166571.0683
2365,228778.7728
2366,188166.9741
2367,218932.5473
2368,222494.0775
2369,206757.4161
2370,174232.9455
2371,171222.6734
2372,202241.7571
2373,288958.5644
2374,324684.0809
2375,254466.5111
2376,289847.5638
2377,358072.5648
2378,144216.4728
2379,218104.4629
2380,138552.5799
2381,163960.2016
2382,193552.6177
2383,195935.5059
2384,252477.7539
2385,162561.395
2386,142101.6089
2387,142455.4616
2388,95572.63172
2389,125373.0624
2390,151196.2572
2391,139183.0737
2392,119506.8433
2393,170078.2847
2394,143606.7288
2395,229927.2013
2396,144075.5891
2397,210753.694
2398,128776.2611
2399,52780.0827
2400,55529.88908
2401,108314.023
2402,140934.8213
2403,141251.6135
2404,149576.3428
2405,169875.7808
2406,146815.2831
2407,116470.0082
2408,146732.9949
2409,111052.9922
2410,158962.2017
2411,116065.1495
2412,163324.7795
2413,136602.069
2414,161768.6931
2415,131512.9391
2416,131241.0693
2417,128178.4263
2418,134362.0965
2419,133238.1814
2420,121090.641
2421,153972.1148
2422,113998.9864
2423,115062.364
2424,149561.2062
2425,181638.0523
2426,124698.8825
2427,138825.3583
2428,187467.4189
2429,108011.9269
2430,139242.4173
2431,108622.6461
2432,144455.0043
2433,148442.667
2434,144415.9045
2435,149111.8902
2436,111315.0354
2437,108760.2996
2438,125897.4259
2439,102256.665
2440,121897.9855
2441,92634.10345
2442,91983.68899
2443,130039.5148
2444,136790.6506
2445,82884.78861
2446,132328.469
2447,186207.9152
2448,139900.3985
2449,108280.5198
2450,151978.8025
2451,121486.3624
2452,212118.0145
2453,88605.01267
2454,132204.894
2455,116564.8569
2456,150619.1602
2457,129429.882
2458,123916.8051
2459,109459.4223
2460,136640.9555
2461,122349.1044
2462,142730.4594
2463,134863.1129
2464,174900.8502
2465,124688.7533
2466,103478.0191
2467,143560.1853
2468,83122.82358
2469,71535.04099
2470,170346.7135
2471,208413.8902
2472,157760.7524
2473,123983.6921
2474,87338.27995
2475,226752.2557
2476,119396.1982
2477,138015.8109
2478,161519.378
2479,105567.9613
2480,163375.9089
2481,127728.5015
2482,120904.9918
2483,107520.2149
2484,128386.5994
2485,126416.9604
2486,165855.3762
2487,190688.8734
2488,173387.4566
2489,157884.4772
2490,164803.3241
2491,89569.03653
2492,179726.9938
2493,143706.2209
2494,157094.1367
2495,87042.12908
2496,250235.1747
2497,147377.9336
2498,107437.6506
2499,98597.30912
2500,125360.0251
2501,144029.9268
2502,156072.0011
2503,97423.69033
2504,174089.8348
2505,222366.045
2506,258558.3567
2507,306475.6711
2508,260220.8664
2509,215184.2155
2510,210603.4401
2511,171310.8037
2512,205460.8433
2513,210872.1118
2514,240197.231
2515,150533.0292
2516,168338.9088
2517,140644.0756
2518,140600.8892
2519,216712.3435
2520,208070.1461
2521,185257.1189
2522,230086.6349
2523,123196.3333
2524,136644.6838
2525,151313.896
2526,136563.5861
2527,103081.954
2528,128960.4235
2529,135539.6783
2530,129675.7282
2531,240944.3926
2532,222584.6769
2533,200072.117
2534,207785.4061
2535,309928.1808
2536,247635.2848
2537,222056.4354
2538,176963.288
2539,185540.92
2540,172888.7773
2541,174065.9203
2542,165967.4742
2543,128006.0545
2544,138452.3049
2545,138091.05
2546,126068.0982
2547,141992.8283
2548,148426.2398
2549,161042.3699
2550,251876.2368
2551,142583.8189
2552,131446.5389
2553,63708.96443
2554,114618.9683
2555,129510.8854
2556,106069.7048
2557,114005.7985
2558,175715.7377
2559,138507.7998
2560,131800.1809
2561,145141.4682
2562,130843.3551
2563,153331.1712
2564,205504.82
2565,158687.4267
2566,165164.3287
2567,119136.0779
2568,186238.3335
2569,205230.3663
2570,120246.7306
2571,168234.541
2572,155795.2095
2573,198089.8213
2574,251950.5522
2575,133336.7004
2576,126685.1271
2577,153989.2227
2578,75694.82912
2579,66496.29993
2580,115908.5073
2581,102797.1557
2582,112498.1603
2583,252217.0001
2584,165809.159
2585,179843.9148
2586,208430.4599
2587,197704.9232
2588,150085.1219
2589,150413.5899
2590,208698.7107
2591,225151.1382
2592,200621.6822
2593,241311.1702
2594,180926.5449
2595,194440.9748
2596,335445.252
2597,179622.8657
2598,282618.0528
2599,343048.332
2600,173573.9351
2601,159785.209
2602,74665.79501
2603,95806.9479
2604,86371.05467
2605,67259.63214
2606,150366.9262
2607,187136.2269
2608,204941.9524
2609,168317.4601
2610,112465.0121
2611,130721.4083
2612,150395.1913
2613,128809.0326
2614,123517.8825
2615,157056.6
2616,143202.319
2617,182651.1712
2618,196853.6272
2619,195891.6874
2620,183371.3229
2621,178552.5035
2622,185632.1031
2623,264194.6165
2624,289809.2926
2625,329985.1131
2626,169764.2851
2627,176244.4487
2628,474011.7771
2629,587822.7707
2630,365042.2719
2631,472486.855
2632,433934.0705
2633,310422.8449
2634,400896.8578
2635,156411.3581
2636,180411.0015
2637,188375.2761
2638,261802.7978
2639,188077.2672
2640,157744.1223
2641,104278.0858
2642,195688.6805
2643,100501.3577
2644,121434.9222
2645,103957.0491
2646,96457.53472
2647,103252.0326
2648,140292.494
2649,154201.0751
2650,145870.5445
2651,142217.7446
2652,434902.2444
2653,238075.3092
2654,250240.1133
2655,412293.7162
2656,306237.3835
2657,332633.9211
2658,306333.8493
2659,325412.6918
2660,355275.2328
2661,366952.9498
2662,346752.4198
2663,266411.3835
2664,262803.518
2665,333089.2013
2666,284067.15
2667,165706.0413
2668,177071.1329
2669,173431.0282
2670,294578.4899
2671,182371.0287
2672,191994.8916
2673,227099.4959
2674,217479.5742
2675,166242.1793
2676,182542.328
2677,199084.9612
2678,247481.1214
2679,273143.4
2680,291567.981
2681,429705.0634
2682,335929.5561
2683,583569.093
2684,308267.9185
2685,370867.3953
2686,247659.3506
2687,327515.0936
2688,214061.4142
2689,204260.3302
2690,500917.5588
2691,196062.8995
2692,132331.327
2693,196835.8679
2694,133086.9781
2695,192397.0784
2696,185388.2117
2697,190913.0969
2698,210880.0927
2699,170433.6571
2700,152950.6609
2701,153984.0843
2702,110036.3826
2703,133139.1418
2704,144900.9356
2705,119086.0921
2706,120382.7754
2707,126616.9078
2708,135000.189
2709,109106.0695
2710,123475.7071
2711,291560.7715
2712,403717.8517
2713,159130.1854
2714,147973.0986
2715,166984.042
2716,147103.6222
2717,175530.5135
2718,230017.9327
2719,151526.7745
2720,178531.1067
2721,144533.4462
2722,173961.5833
2723,147118.1327
2724,127622.1306
2725,136310.6554
2726,147080.1367
2727,190375.7501
2728,168281.4525
2729,156358.5203
2730,142265.5307
2731,137230.8384
2732,122273.1312
2733,156497.9074
2734,152787.538
2735,139814.3229
2736,133082.2002
2737,123484.1986
2738,131999.7659
2739,156813.223
2740,138465.0169
2741,139866.6595
2742,148667.5431
2743,148693.7693
2744,159957.6918
2745,144925.4879
2746,137521.3748
2747,150455.8257
2748,126358.1169
2749,128766.2696
2750,137845.0504
2751,140429.0429
2752,186820.2699
2753,151977.4488
2754,224981.8184
2755,120213.6823
2756,102871.1742
2757,73086.53345
2758,56954.69658
2759,173179.1556
2760,131991.394
2761,142266.0233
2762,145020.8438
2763,193409.6215
2764,142940.3288
2765,275784.9007
2766,135953.2857
2767,87883.89959
2768,134227.907
2769,134221.8955
2770,137220.7867
2771,111143.9069
2772,111928.7735
2773,142692.5846
2774,139633.8406
2775,117429.6089
2776,133347.9036
2777,149598.4636
2778,119592.5817
2779,121795.3219
2780,97786.71233
2781,96613.74666
2782,90475.40789
2783,113898.8114
2784,128640.6287
2785,134224.0952
2786,76328.85134
2787,116079.3247
2788,72061.33893
2789,193942.3602
2790,100067.4945
2791,117089.1498
2792,45688.714
2793,191362.9408
2794,115888.7626
2795,124654.6781
2796,107975.1748
2797,211275.4756
2798,117872.4311
2799,127069.4047
2800,60298.75982
2801,114572.6234
2802,139091.3361
2803,156294.9473
2804,146222.8399
2805,107129.8711
2806,69861.44635
2807,148481.3505
2808,162148.7104
2809,136118.179
2810,137460.378
2811,150024.9979
2812,149741.0109
2813,161647.3897
2814,146226.8982
2815,116165.5395
2816,241731.4122
2817,162542.4296
2818,129178.6696
2819,150799.1264
2820,136703.0484
2821,110889.2618
2822,197046.503
2823,258996.8008
2824,205270.124
2825,180465.2045
2826,139357.7144
2827,130016.7186
2828,198962.6362
2829,185105.0848
2830,231674.849
2831,178053.4098
2832,222641.5863
2833,285617.9952
2834,210857.8968
2835,215479.8178
2836,191397.6841
2837,155609.1124
2838,147498.8166
2839,176477.5561
2840,198136.444
2841,205275.3345
2842,219005.7952
2843,149388.5793
2844,154887.3591
2845,125430.1289
2846,214564.3423
2847,212022.3335
2848,224852.493
2849,202948.8382
2850,271737.8362
2851,226387.8681
2852,229967.7839
2853,241536.8537
2854,140536.8413
2855,208791.5198
2856,202090.4972
2857,183831.5721
2858,206936.3926
2859,121680.9939
2860,115092.9268
2861,131520.6874
2862,191079.2862
2863,130833.8185
2864,241323.7669
2865,138360.1896
2866,132754.4739
2867,92372.31829
2868,103092.181
2869,113565.9583
2870,117914.6757
2871,93161.75255
2872,52575.19688
2873,104012.4454
2874,134842.7399
2875,108417.2722
2876,176295.3397
2877,144490.3533
2878,178090.8974
2879,143713.466
2880,94301.27344
2881,149267.488
2882,172608.8927
2883,188359.5556
2884,187270.7603
2885,195495.1962
2886,233319.8246
2887,88085.98393
2888,136783.9197
2889,56650.03434
2890,83468.73865
2891,135387.5969
2892,30030.06001
2893,84397.12561
2894,41172.14348
2895,296579.052
2896,266390.4515
2897,204053.0256
2898,143213.5016
2899,214316.4802
2900,161555.4095
2901,222788.4617
2902,188392.2092
2903,338257.52
2904,370910.311
2905,89416.3931
2906,215778.1634
2907,114936.0234
2908,133369.8335
2909,143437.9616
2910,81286.75354
2911,76455.28044
2912,150877.5252
2913,87447.46189
2914,65636.41415
2915,78468.48877
2916,80885.46623
2917,167023.5397
2918,104917.5981
2919,237771.8462
